sample_id,dice_id,pip_index_in_dice,pip_value,dice_deg,pip_x_mm,pip_y_mm
61,2,3,6,191.6,9.51,-12.361
61,2,4,6,191.6,6.047,-9.913
61,2,5,6,191.6,6.363,-11.48
61,2,6,6,191.6,6.595,-13.043
61,3,1,3,210.7,6.212,14.439
61,3,2,3,210.7,5.478,12.268
61,3,3,3,210.7,5.073,10.017
62,1,1,2,45.9,7.09,11.798
62,1,2,2,45.9,6.764,16.017
62,2,1,2,20.3,-13.637,-7.204
62,2,2,2,20.3,-11.649,-3.217
62,3,1,3,277.4,-2.795,-0.588
62,3,2,3,277.4,-1.252,-1.77
62,3,3,3,277.4,0.534,-3.269
63,1,1,3,14.5,0.409,-1.278
63,1,2,3,14.5,1.814,0.611
63,1,3,3,14.5,2.743,2.398
63,2,1,5,308.3,-16.827,-1.925
63,2,2,5,308.3,-14.35,-0.019
63,2,3,5,308.3,-14.572,-2.067
63,2,4,5,308.3,-14.867,-4.203
63,2,5,5,308.3,-12.443,-2.318
63,3,1,1,208.9,12.078,-0.291
64,1,1,1,280.1,4.257,2.613
64,2,1,2,47.1,-4.231,-0.418
64,2,2,2,47.1,-4.282,3.762
64,3,1,3,272.0,-0.304,-14.025
64,3,2,3,272.0,1.223,-15.395
64,3,3,3,272.0,2.903,-16.921
65,1,1,4,252.2,-12.628,-8.293
65,1,2,4,252.2,-9.769,-9.352
65,1,3,4,252.2,-13.595,-11.395
65,1,4,4,252.2,-10.531,-12.248
65,2,1,2,109.3,0.706,6.577
65,2,2,2,109.3,-2.925,8.312
65,3,1,4,169.8,8.912,3.924
65,3,2,4,169.8,8.455,1.133
65,3,3,4,169.8,6.01,4.541
65,3,4,4,169.8,5.437,1.436
66,1,1,3,68.8,12.637,-5.773
66,1,2,3,68.8,11.991,-3.871
66,1,3,3,68.8,11.141,-1.89
66,2,1,3,193.8,1.965,15.595
66,2,2,3,193.8,0.924,13.981
66,2,3,3,193.8,-0.132,11.765
66,3,1,6,349.8,-0.009,4.308
66,3,2,6,349.8,0.386,5.995
66,3,3,6,349.8,0.695,7.235
66,3,4,6,349.8,2.975,3.788
66,3,5,6,349.8,3.226,5.132
66,3,6,6,349.8,3.512,6.748
67,1,1,2,281.6,-7.174,0.181
67,1,2,2,281.6,-3.634,-2.512
67,2,1,3,343.2,5.177,0.098
67,2,2,3,343.2,7.057,1.026
67,2,3,3,343.2,9.03,2.141
67,3,1,6,18.5,-2.824,13.235
67,3,2,6,18.5,-3.36,14.67
67,3,3,6,18.5,-3.753,16.087
67,3,4,6,18.5,-0.164,14.152
67,3,5,6,18.5,-0.52,15.623
67,3,6,6,18.5,-1.062,16.926
68,1,1,2,248.9,7.886,6.075
68,1,2,2,248.9,9.533,2.045
68,2,1,5,54.2,11.702,-8.421
68,2,2,5,54.2,9.455,-6.461
68,2,3,5,54.2,11.539,-6.233
68,2,4,5,54.2,13.407,-5.814
68,2,5,5,54.2,11.305,-4.212
68,3,1,3,224.3,-0.794,-5.254
68,3,2,3,224.3,-0.723,-7.37
68,3,3,3,224.3,-0.591,-9.365
69,1,1,3,150.1,5.752,-7.245
69,1,2,3,150.1,3.805,-8.05
69,1,3,3,150.1,1.615,-8.273
69,2,1,1,15.3,-12.627,8.621
69,3,1,6,341.6,-5.666,-5.152
69,3,2,6,341.6,-5.168,-3.572
69,3,3,6,341.6,-4.84,-2.236
69,3,4,6,341.6,-3.054,-6.062
69,3,5,6,341.6,-2.518,-4.691
69,3,6,6,341.6,-1.963,-3.074
70,1,1,5,67.8,2.06,4.658
70,1,2,5,67.8,-0.72,5.889
70,1,3,5,67.8,1.266,6.595
70,1,4,5,67.8,3.262,7.46
70,1,5,5,67.8,0.61,8.51
70,2,1,2,135.4,15.293,0.977
70,2,2,2,135.4,11.108,0.958
70,3,1,2,159.5,-10.752,-3.478
70,3,2,2,159.5,-14.64,-5.349
71,1,1,6,243.8,-2.942,-10.823
71,1,2,6,243.8,-1.719,-11.315
71,1,3,6,243.8,-0.23,-12.094
71,1,4,6,243.8,-4.115,-13.427
71,1,5,6,243.8,-3.127,-14.006
71,1,6,6,243.8,-1.591,-14.778
71,2,1,4,56.5,14.338,4.969
71,2,2,4,56.5,11.982,6.69
71,2,3,4,56.5,16.112,7.575
71,2,4,4,56.5,13.45,9.409
71,3,1,2,23.6,-1.464,5.754
71,3,2,2,23.6,-0.118,9.988
72,1,1,3,310.3,-0.397,-11.761
72,1,2,3,310.3,1.581,-11.915
72,1,3,3,310.3,3.994,-12.182
72,2,1,6,173.5,-8.489,-2.427
72,2,2,6,173.5,-8.499,-4.043
72,2,3,6,173.5,-8.52,-5.684
72,2,4,6,173.5,-11.14,-2.17
72,2,5,6,173.5,-11.246,-3.646
72,2,6,6,173.5,-11.52,-5.272
72,3,1,3,332.7,-8.685,-12.901
72,3,2,3,332.7,-6.799,-12.222
72,3,3,3,332.7,-4.623,-11.587
73,1,1,3,94.5,1.64,-12.811
73,1,2,3,94.5,0.052,-11.373
73,1,3,3,94.5,-1.386,-10.08
73,2,1,3,274.1,-0.857,1.826
73,2,2,3,274.1,0.831,0.321
73,2,3,3,274.1,2.347,-0.978
73,3,1,4,224.5,-14.505,6.126
73,3,2,4,224.5,-12.481,3.916
73,3,3,4,224.5,-16.562,4.045
73,3,4,4,224.5,-14.599,1.817
74,1,1,2,291.7,-5.492,-3.309
74,1,2,2,291.7,-1.682,-5.035
74,2,1,6,303.1,5.272,3.213
74,2,2,6,303.1,6.765,4.152
74,2,3,6,303.1,7.996,4.918
74,2,4,6,303.1,7.186,0.873
74,2,5,6,303.1,8.265,1.614
74,2,6,6,303.1,9.456,2.408
74,3,1,3,140.6,9.664,-5.871
74,3,2,3,140.6,7.727,-6.164
74,3,3,3,140.6,5.647,-6.461
75,1,1,3,124.2,-3.158,-8.319
75,1,2,3,124.2,-5.315,-7.909
75,1,3,3,124.2,-7.329,-7.463
75,2,1,1,254.2,12.184,6.968
75,3,1,4,311.7,-12.781,8.19
75,3,2,4,311.7,-10.474,10.161
75,3,3,4,311.7,-10.637,5.987
75,3,4,4,311.7,-8.597,8.149
76,1,1,3,91.7,14.092,-0.898
76,1,2,3,91.7,12.755,0.578
76,1,3,3,91.7,11.189,1.997
76,2,1,2,252.7,-2.754,0.176
76,2,2,2,252.7,-1.011,-3.494
76,3,1,1,177.4,-1.2,-12.98
77,1,1,1,273.5,3.824,-4.026
77,2,1,6,159.9,-3.234,5.652
77,2,2,6,159.9,-3.59,4.309
77,2,3,6,159.9,-4.022,2.457
77,2,4,6,159.9,-5.696,6.362
77,2,5,6,159.9,-6.314,5.02
77,2,6,6,159.9,-6.858,3.721
77,3,1,3,266.5,12.307,6.389
77,3,2,3,266.5,14.027,4.886
77,3,3,3,266.5,15.133,3.541
78,1,1,2,271.4,-10.228,-10.359
78,1,2,2,271.4,-7.318,-13.123
78,2,1,4,0.1,-0.998,-7.25
78,2,2,4,0.1,-0.85,-4.308
78,2,3,4,0.1,2.021,-7.335
78,2,4,4,0.1,2.304,-4.41
78,3,1,1,227.9,2.795,-14.297
79,1,1,3,338.4,8.025,8.053
79,1,2,3,338.4,9.826,8.885
79,1,3,3,338.4,11.799,9.864
79,2,1,1,303.1,-9.365,-2.0
79,3,1,5,75.9,1.416,6.142
79,3,2,5,75.9,-1.3,6.691
79,3,3,5,75.9,0.635,7.751
79,3,4,5,75.9,2.035,8.972
79,3,5,5,75.9,-0.691,9.697
80,1,1,1,300.4,14.449,-0.621
80,2,1,5,194.3,-13.353,-1.702
80,2,2,5,194.3,-12.478,-4.445
80,2,3,5,194.3,-14.317,-3.334
80,2,4,5,194.3,-16.218,-2.204
80,2,5,5,194.3,-15.355,-5.152
80,3,1,5,106.7,-0.267,-8.469
80,3,2,5,106.7,-2.864,-9.172
80,3,3,5,106.7,-2.025,-7.426
80,3,4,5,106.7,-1.048,-5.524
80,3,5,5,106.7,-3.92,-6.5
81,1,1,2,55.0,-11.375,-6.46
81,1,2,2,55.0,-12.331,-2.376
81,2,1,2,176.9,-12.113,8.705
81,2,2,2,176.9,-15.118,5.772
81,3,1,2,3.5,-9.251,-14.173
81,3,2,2,3.5,-6.372,-11.111
82,1,1,5,76.2,2.058,13.697
82,1,2,5,76.2,-0.848,14.478
82,1,3,5,76.2,0.848,15.63
82,1,4,5,76.2,2.603,16.574
82,1,5,5,76.2,-0.178,17.311
82,2,1,3,243.9,11.698,2.729
82,2,2,3,243.9,12.483,0.659
82,2,3,3,243.9,13.188,-1.33
82,3,1,6,225.2,1.342,-8.632
82,3,2,6,225.2,2.402,-9.642
82,3,3,6,225.2,3.314,-10.767
82,3,4,6,225.2,-0.688,-10.877
82,3,5,6,225.2,0.158,-11.87
82,3,6,6,225.2,1.366,-12.999
83,1,1,1,15.1,-10.542,2.875
83,2,1,4,100.4,3.938,-8.997
83,2,2,4,100.4,0.957,-9.617
83,2,3,4,100.4,3.508,-6.066
83,2,4,4,100.4,0.639,-6.563
83,3,1,3,157.2,15.217,-7.726
83,3,2,3,157.2,13.16,-8.587
83,3,3,3,157.2,11.12,-9.284
84,1,1,3,37.0,-8.907,3.469
84,1,2,3,37.0,-8.627,5.427
84,1,3,3,37.0,-8.483,7.243
84,2,1,4,53.5,13.101,-10.584
84,2,2,4,53.5,10.656,-8.859
84,2,3,4,53.5,14.923,-8.239
84,2,4,4,53.5,12.503,-6.516
84,3,1,5,138.2,-2.28,13.291
84,3,2,5,138.2,-4.574,11.145
84,3,3,5,138.2,-4.631,13.18
84,3,4,5,138.2,-4.657,15.135
84,3,5,5,138.2,-6.74,12.898
85,1,1,2,89.0,5.517,-15.524
85,1,2,2,89.0,2.551,-12.59
85,2,1,6,228.4,11.013,8.684
85,2,2,6,228.4,12.01,7.44
85,2,3,6,228.4,13.37,6.59
85,2,4,6,228.4,9.041,6.132
85,2,5,6,228.4,10.28,5.255
85,2,6,6,228.4,11.294,4.265
85,3,1,4,202.2,2.546,-3.855
85,3,2,4,202.2,3.615,-6.635
85,3,3,4,202.2,-0.387,-5.011
85,3,4,4,202.2,0.542,-7.588
86,1,1,4,52.8,2.056,-14.662
86,1,2,4,52.8,-0.374,-12.909
86,1,3,4,52.8,4.007,-12.472
86,1,4,4,52.8,1.648,-10.609
86,2,1,6,155.2,11.235,-6.533
86,2,2,6,155.2,10.632,-7.944
86,2,3,6,155.2,10.121,-9.162
86,2,4,6,155.2,8.715,-5.088
86,2,5,6,155.2,7.999,-6.725
86,2,6,6,155.2,7.354,-7.754
86,3,1,6,277.1,3.296,8.995
86,3,2,6,277.1,4.962,9.289
86,3,3,6,277.1,6.343,9.409
86,3,4,6,277.1,3.719,5.941
86,3,5,6,277.1,5.214,6.168
86,3,6,6,277.1,6.779,6.359
87,1,1,2,278.1,3.759,-2.854
87,1,2,2,278.1,7.189,-5.422
87,2,1,6,52.7,2.158,12.888
87,2,2,6,52.7,1.02,13.697
87,2,3,6,52.7,-0.191,14.456
87,2,4,6,52.7,4.013,15.245
87,2,5,6,52.7,2.865,16.176
87,2,6,6,52.7,1.703,17.027
87,3,1,3,162.4,1.765,-12.512
87,3,2,3,162.4,-0.252,-13.393
87,3,3,3,162.4,-2.259,-14.463
88,1,1,1,72.9,13.046,0.244
88,2,1,3,8.3,4.936,8.187
88,2,2,3,8.3,5.902,9.933
88,2,3,3,8.3,7.389,11.536
88,3,1,2,319.4,-2.421,-6.884
88,3,2,2,319.4,1.795,-6.715
89,1,1,6,216.6,4.713,0.332
89,1,2,6,216.6,5.534,-0.919
89,1,3,6,216.6,6.198,-1.93
89,1,4,6,216.6,2.106,-1.476
89,1,5,6,216.6,2.967,-2.655
89,1,6,6,216.6,3.895,-3.937
89,2,1,3,195.1,7.466,-12.634
89,2,2,3,195.1,6.403,-14.387
89,2,3,3,195.1,5.341,-16.051
89,3,1,3,254.9,-12.714,3.945
89,3,2,3,254.9,-11.596,2.266
89,3,3,3,254.9,-10.621,0.339
90,1,1,2,56.6,0.519,-6.237
90,1,2,2,56.6,-0.126,-2.18
90,2,1,1,353.5,5.903,5.15
90,3,1,2,36.8,-4.317,11.435
90,3,2,2,36.8,-3.724,15.747
91,1,1,1,231.8,3.179,9.465
91,2,1,3,267.5,-11.583,-3.476
91,2,2,3,267.5,-10.145,-4.976
91,2,3,3,267.5,-8.795,-6.495
91,3,1,4,151.8,-7.102,7.96
91,3,2,4,151.8,-8.354,5.451
91,3,3,4,151.8,-9.428,9.695
91,3,4,4,151.8,-10.926,6.936
92,1,1,5,339.7,9.597,-7.06
92,1,2,5,339.7,10.36,-4.186
92,1,3,5,339.7,11.514,-6.283
92,1,4,5,339.7,12.349,-8.145
92,1,5,5,339.7,13.192,-5.294
92,2,1,3,236.7,-1.988,2.188
92,2,2,3,236.7,-1.475,0.208
92,2,3,3,236.7,-1.141,-1.849
92,3,1,2,39.3,-10.825,5.155
92,3,2,2,39.3,-10.333,9.267
93,1,1,6,237.6,-5.925,5.69
93,1,2,6,237.6,-4.615,4.879
93,1,3,6,237.6,-3.377,4.018
93,1,4,6,237.6,-7.465,3.036
93,1,5,6,237.6,-6.356,2.288
93,1,6,6,237.6,-4.983,1.524
93,2,1,4,344.8,12.174,-6.587
93,2,2,4,344.8,13.172,-3.623
93,2,3,4,344.8,15.082,-7.348
93,2,4,4,344.8,15.926,-4.628
93,3,1,4,23.1,4.516,-3.495
93,3,2,4,23.1,3.311,-0.805
93,3,3,4,23.1,7.212,-2.378
93,3,4,4,23.1,6.127,0.217
94,1,1,5,143.0,-2.935,-3.211
94,1,2,5,143.0,-4.683,-5.731
94,1,3,5,143.0,-4.903,-3.598
94,1,4,5,143.0,-5.37,-1.423
94,1,5,5,143.0,-7.209,-3.932
94,2,1,1,114.7,5.226,-3.816
94,3,1,6,256.5,13.032,2.478
94,3,2,6,256.5,14.364,2.284
94,3,3,6,256.5,15.962,1.742
94,3,4,6,256.5,12.308,-0.393
94,3,5,6,256.5,13.481,-0.631
94,3,6,6,256.5,15.271,-1.249
95,1,1,6,54.3,12.496,2.977
95,1,2,6,54.3,11.189,3.7
95,1,3,6,54.3,10.083,4.586
95,1,4,6,54.3,14.299,5.346
95,1,5,6,54.3,12.916,6.092
95,1,6,6,54.3,11.783,7.042
95,2,1,6,257.4,6.511,-5.062
95,2,2,6,257.4,8.065,-5.631
95,2,3,6,257.4,9.554,-5.866
95,2,4,6,257.4,5.784,-8.061
95,2,5,6,257.4,7.433,-8.396
95,2,6,6,257.4,9.023,-8.668
95,3,1,3,155.8,-4.818,-12.947
95,3,2,3,155.8,-6.721,-13.725
95,3,3,3,155.8,-8.812,-14.565
96,1,1,2,312.0,8.986,-4.069
96,1,2,2,312.0,13.384,-4.272
96,2,1,2,156.9,0.979,7.903
96,2,2,2,156.9,-2.913,6.23
96,3,1,6,132.6,-10.534,-1.785
96,3,2,6,132.6,-11.691,-2.734
96,3,3,6,132.6,-12.903,-3.412
96,3,4,6,132.6,-12.712,0.6
96,3,5,6,132.6,-13.918,-0.23
96,3,6,6,132.6,-15.12,-1.267
97,1,1,6,323.8,-9.528,-2.707
97,1,2,6,323.8,-8.755,-1.517
97,1,3,6,323.8,-7.814,-0.248
97,1,4,6,323.8,-7.119,-4.414
97,1,5,6,323.8,-6.331,-3.342
97,1,6,6,323.8,-5.295,-2.045
97,2,1,1,54.8,-1.55,-11.805
97,3,1,4,167.5,5.846,-1.967
97,3,2,4,167.5,5.219,-4.678
97,3,3,4,167.5,2.866,-1.192
97,3,4,4,167.5,2.374,-4.134
98,1,1,2,182.3,-12.958,3.865
98,1,2,2,182.3,-15.611,1.004
98,2,1,3,251.6,9.088,-9.61
98,2,2,3,251.6,10.116,-11.489
98,2,3,3,251.6,11.018,-13.226
98,3,1,6,202.8,-6.22,-5.134
98,3,2,6,202.8,-5.605,-6.405
98,3,3,6,202.8,-4.817,-7.812
98,3,4,6,202.8,-8.824,-6.328
98,3,5,6,202.8,-8.263,-7.783
98,3,6,6,202.8,-7.713,-9.077
99,1,1,5,154.3,0.179,-6.582
99,1,2,5,154.3,-1.267,-9.132
99,1,3,5,154.3,-1.593,-7.161
99,1,4,5,154.3,-2.543,-5.373
99,1,5,5,154.3,-3.789,-7.938
99,2,1,2,206.0,-6.316,14.586
99,2,2,2,206.0,-7.383,10.479
99,3,1,5,119.5,16.149,-0.107
99,3,2,5,119.5,13.344,-1.522
99,3,3,5,119.5,13.937,0.571
99,3,4,5,119.5,14.647,2.665
99,3,5,5,119.5,12.014,0.981
100,1,1,1,219.0,5.476,-5.556
100,2,1,2,142.9,-6.884,7.05
100,2,2,2,142.9,-11.138,6.373
100,3,1,6,329.5,-4.236,12.016
100,3,2,6,329.5,-3.489,13.421
100,3,3,6,329.5,-2.726,14.615
100,3,4,6,329.5,-1.599,10.682
100,3,5,6,329.5,-0.79,11.895
100,3,6,6,329.5,-0.192,12.896
101,1,1,4,214.4,12.766,8.51
101,1,2,4,214.4,14.453,5.988
101,1,3,4,214.4,10.241,6.678
101,1,4,4,214.4,12.051,4.093
101,2,1,5,218.8,-6.023,-2.985
101,2,2,5,218.8,-3.873,-5.409
101,2,3,5,218.8,-6.006,-5.181
101,2,4,5,218.8,-8.318,-5.008
101,2,5,5,218.8,-6.243,-7.254
101,3,1,3,294.0,-9.957,7.274
101,3,2,3,294.0,-8.06,6.671
101,3,3,3,294.0,-5.966,5.738
102,1,1,3,312.0,-1.258,-0.006
102,1,2,3,312.0,0.725,-0.138
102,1,3,3,312.0,3.161,-0.132
102,2,1,3,310.8,-13.076,5.868
102,2,2,3,310.8,-11.225,5.852
102,2,3,3,310.8,-9.026,5.621
102,3,1,3,208.4,-9.758,-7.097
102,3,2,3,208.4,-10.508,-9.056
102,3,3,3,208.4,-11.145,-11.117
103,1,1,5,119.3,11.721,-8.655
103,1,2,5,119.3,9.137,-10.281
103,1,3,5,119.3,9.533,-8.258
103,1,4,5,119.3,10.243,-6.356
103,1,5,5,119.3,7.665,-7.503
103,2,1,4,356.1,-9.027,-3.754
103,2,2,4,356.1,-8.989,-0.688
103,2,3,4,356.1,-6.14,-4.004
103,2,4,4,356.1,-6.122,-0.964
103,3,1,5,68.5,6.274,10.81
103,3,2,5,68.5,3.403,11.812
103,3,3,5,68.5,5.408,12.596
103,3,4,5,68.5,7.413,13.594
103,3,5,5,68.5,4.459,14.67
104,1,1,5,174.0,-4.139,-1.189
104,1,2,5,174.0,-4.434,-4.115
104,1,3,5,174.0,-5.725,-2.405
104,1,4,5,174.0,-6.99,-0.866
104,1,5,5,174.0,-7.43,-3.698
104,2,1,6,289.8,-0.399,12.971
104,2,2,6,289.8,0.78,13.452
104,2,3,6,289.8,2.357,13.86
104,2,4,6,289.8,0.608,10.261
104,2,5,6,289.8,1.884,10.773
104,2,6,6,289.8,3.347,11.297
104,3,1,6,288.3,1.868,-6.369
104,3,2,6,288.3,3.292,-5.976
104,3,3,6,288.3,4.602,-5.406
104,3,4,6,288.3,2.907,-9.393
104,3,5,6,288.3,4.089,-8.84
104,3,6,6,288.3,5.55,-8.375
105,1,1,4,220.7,-12.577,1.15
105,1,2,4,220.7,-10.753,-1.12
105,1,3,4,220.7,-14.919,-0.541
105,1,4,4,220.7,-13.09,-3.111
105,2,1,5,54.2,0.934,0.671
105,2,2,5,54.2,-1.071,2.48
105,2,3,5,54.2,0.802,2.65
105,2,4,5,54.2,2.617,3.045
105,2,5,5,54.2,0.476,4.832
105,3,1,6,32.1,10.472,-11.911
105,3,2,6,32.1,9.701,-10.65
105,3,3,6,32.1,8.968,-9.262
105,3,4,6,32.1,13.201,-10.138
105,3,5,6,32.1,12.252,-9.03
105,3,6,6,32.1,11.494,-7.556
106,1,1,5,102.1,2.92,-16.15
106,1,2,5,102.1,0.068,-16.872
106,1,3,5,102.1,1.067,-15.355
106,1,4,5,102.1,2.105,-13.307
106,1,5,5,102.1,-0.62,-14.087
106,2,1,5,25.0,-4.286,-3.188
106,2,2,5,25.0,-5.674,-0.833
106,2,3,5,25.0,-3.733,-1.388
106,2,4,5,25.0,-1.594,-2.184
106,2,5,5,25.0,-2.846,0.568
106,3,1,6,283.9,-4.57,9.082
106,3,2,6,283.9,-3.089,9.372
106,3,3,6,283.9,-1.826,9.742
106,3,4,6,283.9,-3.963,6.064
106,3,5,6,283.9,-2.401,6.346
106,3,6,6,283.9,-0.778,6.752
107,1,1,6,115.8,13.58,-8.552
107,1,2,6,115.8,12.363,-8.892
107,1,3,6,115.8,10.82,-9.722
107,1,4,6,115.8,12.38,-5.521
107,1,5,6,115.8,11.005,-6.378
107,1,6,6,115.8,9.692,-7.125
107,2,1,1,354.1,-11.467,10.884
107,3,1,5,60.8,-14.134,-3.433
107,3,2,5,60.8,-16.557,-2.033
107,3,3,5,60.8,-14.571,-1.189
107,3,4,5,60.8,-12.646,-1.02
107,3,5,5,60.8,-15.085,0.542
108,1,1,3,75.7,-7.623,1.829
108,1,2,3,75.7,-8.841,3.535
108,1,3,3,75.7,-9.851,5.611
108,2,1,4,326.3,2.227,10.729
108,2,2,4,326.3,3.906,13.266
108,2,3,4,326.3,4.547,8.979
108,2,4,4,326.3,6.306,11.373
108,3,1,2,358.4,6.518,-9.138
108,3,2,2,358.4,9.681,-6.275
109,1,1,2,11.9,5.292,-15.383
109,1,2,2,11.9,7.674,-11.741
109,2,1,2,237.8,14.578,6.572
109,2,2,2,237.8,15.409,2.584
109,3,1,1,62.1,-1.419,14.597
110,1,1,1,112.4,-7.421,4.918
110,2,1,2,318.1,4.942,1.665
110,2,2,2,318.1,9.359,1.757
110,3,1,1,37.3,-14.466,-0.028
111,1,1,4,291.0,-0.693,-13.303
111,1,2,4,291.0,1.928,-12.113
111,1,3,4,291.0,0.293,-15.975
111,1,4,4,291.0,2.843,-14.913
111,2,1,6,242.1,-0.48,9.621
111,2,2,6,242.1,0.937,8.768
111,2,3,6,242.1,1.95,8.188
111,2,4,6,242.1,-1.756,6.939
111,2,5,6,242.1,-0.406,6.258
111,2,6,6,242.1,0.504,5.463
111,3,1,4,211.0,10.941,2.603
111,3,2,4,211.0,12.43,0.105
111,3,3,4,211.0,8.461,1.05
111,3,4,4,211.0,9.875,-1.446
112,1,1,3,106.6,-4.316,-7.82
112,1,2,3,106.6,-6.129,-6.755
112,1,3,3,106.6,-8.276,-6.015
112,2,1,2,259.7,-7.995,10.85
112,2,2,2,259.7,-5.398,7.337
112,3,1,5,208.2,12.317,9.173
112,3,2,5,208.2,13.422,6.606
112,3,3,5,208.2,11.505,7.31
112,3,4,5,208.2,9.473,7.747
112,3,5,5,208.2,11.008,5.084
113,1,1,3,136.6,1.827,11.719
113,1,2,3,136.6,-0.325,11.495
113,1,3,3,136.6,-2.333,11.807
113,2,1,3,128.2,15.003,0.86
113,2,2,3,128.2,13.172,1.18
113,2,3,3,128.2,11.041,1.568
113,3,1,3,260.3,-10.061,-8.569
113,3,2,3,260.3,-8.906,-10.288
113,3,3,3,260.3,-7.689,-12.03
114,1,1,5,284.7,0.066,-2.684
114,1,2,5,284.7,3.151,-1.823
114,1,3,5,284.7,1.777,-3.847
114,1,4,5,284.7,0.872,-5.581
114,1,5,5,284.7,3.433,-5.019
114,2,1,5,35.3,4.915,8.17
114,2,2,5,35.3,2.979,10.617
114,2,3,5,35.3,5.257,10.223
114,2,4,5,35.3,7.224,9.856
114,2,5,5,35.3,5.667,12.436
114,3,1,6,334.5,-17.18,-0.28
114,3,2,6,334.5,-16.421,1.097
114,3,3,6,334.5,-15.936,2.352
114,3,4,6,334.5,-14.429,-1.491
114,3,5,6,334.5,-13.784,-0.099
114,3,6,6,334.5,-13.085,1.233
115,1,1,5,199.7,-11.544,-0.38
115,1,2,5,199.7,-10.724,-3.146
115,1,3,5,199.7,-12.571,-2.214
115,1,4,5,199.7,-14.461,-1.438
115,1,5,5,199.7,-13.445,-4.377
115,2,1,4,121.1,-7.369,8.983
115,2,2,4,121.1,-9.828,7.689
115,2,3,4,121.1,-8.932,11.951
115,2,4,4,121.1,-11.537,10.207
115,3,1,5,263.1,-1.994,-11.776
115,3,2,5,263.1,1.149,-12.054
115,3,3,5,263.1,-0.497,-13.582
115,3,4,5,263.1,-2.167,-14.703
115,3,5,5,263.1,0.867,-15.234
116,1,1,5,239.3,4.658,7.3
116,1,2,5,239.3,7.297,5.87
116,1,3,5,239.3,5.078,5.285
116,1,4,5,239.3,3.434,5.031
116,1,5,5,239.3,5.808,3.18
116,2,1,3,103.7,10.837,-8.467
116,2,2,3,103.7,8.869,-7.232
116,2,3,3,103.7,7.172,-6.12
116,3,1,5,151.2,-2.053,-14.249
116,3,2,5,151.2,-3.269,-16.761
116,3,3,5,151.2,-3.984,-14.708
116,3,4,5,151.2,-4.623,-12.823
116,3,5,5,151.2,-5.937,-15.203
117,1,1,3,181.3,11.458,-8.554
117,1,2,3,181.3,10.082,-10.222
117,1,3,3,181.3,8.441,-11.659
117,2,1,3,335.1,-3.773,-10.06
117,2,2,3,335.1,-2.176,-9.254
117,2,3,3,335.1,0.069,-8.524
117,3,1,6,59.3,4.333,-1.605
117,3,2,6,59.3,3.179,-0.743
117,3,3,6,59.3,1.827,-0.058
117,3,4,6,59.3,6.004,1.195
117,3,5,6,59.3,4.647,1.963
117,3,6,6,59.3,3.405,2.641
118,1,1,1,47.7,1.833,2.244
118,2,1,1,278.5,9.481,8.001
118,3,1,3,172.2,-10.078,0.776
118,3,2,3,172.2,-11.705,-0.448
118,3,3,3,172.2,-13.451,-1.823
119,1,1,5,91.2,0.939,-8.49
119,1,2,5,91.2,-1.978,-8.277
119,1,3,5,91.2,-0.665,-6.759
119,1,4,5,91.2,1.054,-5.435
119,1,5,5,91.2,-2.153,-5.616
119,2,1,6,333.6,-16.143,6.724
119,2,2,6,333.6,-15.38,7.926
119,2,3,6,333.6,-14.666,9.188
119,2,4,6,333.6,-13.407,5.24
119,2,5,6,333.6,-12.624,6.69
119,2,6,6,333.6,-12.003,8.258
119,3,1,1,354.2,-0.401,3.829
120,1,1,2,213.3,-4.764,12.675
120,1,2,2,213.3,-5.403,8.776
120,2,1,3,336.0,0.82,4.348
120,2,2,3,336.0,2.612,5.314
120,2,3,3,336.0,4.723,5.937
120,3,1,4,345.6,1.887,-4.423
120,3,2,4,345.6,2.552,-1.346
120,3,3,4,345.6,4.781,-4.839
120,3,4,4,345.6,5.463,-2.209
121,1,1,2,356.7,4.326,12.678
121,1,2,2,356.7,7.297,16.011
121,2,1,4,84.9,-4.881,1.338
121,2,2,4,84.9,-7.766,1.438
121,2,3,4,84.9,-4.71,4.379
121,2,4,4,84.9,-7.363,4.726
121,3,1,6,14.2,-14.639,-9.608
121,3,2,6,14.2,-14.941,-7.983
121,3,3,6,14.2,-15.108,-6.742
121,3,4,6,14.2,-11.692,-8.891
121,3,5,6,14.2,-12.017,-7.307
121,3,6,6,14.2,-12.375,-5.936
122,1,1,3,337.3,-14.112,3.507
122,1,2,3,337.3,-12.143,4.262
122,1,3,3,337.3,-9.939,5.196
122,2,1,5,49.1,-0.568,-0.301
122,2,2,5,49.1,-2.799,1.684
122,2,3,5,49.1,-0.683,1.935
122,2,4,5,49.1,1.619,2.064
122,2,5,5,49.1,-0.877,3.863
122,3,1,4,79.7,7.689,7.36
122,3,2,4,79.7,4.824,7.911
122,3,3,4,79.7,8.376,10.376
122,3,4,4,79.7,5.388,10.892
123,1,1,3,123.1,10.733,-0.135
123,1,2,3,123.1,8.479,0.352
123,1,3,3,123.1,6.601,0.567
123,2,1,3,77.9,8.892,6.733
123,2,2,3,77.9,8.046,8.468
123,2,3,3,77.9,6.743,10.256
123,3,1,6,154.3,-4.42,-8.164
123,3,2,6,154.3,-5.156,-9.532
123,3,3,6,154.3,-5.641,-10.992
123,3,4,6,154.3,-6.971,-6.915
123,3,5,6,154.3,-7.731,-8.266
